State,District,Crop_Year,Season,Crop,Area,Production,Yield,mean_ndvi,Annual_Temp,Monsoon_Temp,Yield_Predicted,Alert
uttar pradesh,ghaziabad,2006,Whole Year ,dry chillies,182.0,173.0,0.9505494505494504,0.0783,25.72,28.02,1.4804379,✅ OK
uttar pradesh,ghaziabad,2007,Kharif     ,arhar/tur,2192.0,1870.0,0.8531021897810219,0.0783,25.67,28.11,1.2283442,✅ OK
uttar pradesh,ghaziabad,2007,Kharif     ,bajra,150.0,227.0,1.5133333333333334,0.0783,25.67,28.11,1.2608516,✅ OK
uttar pradesh,ghaziabad,2007,Kharif     ,dry chillies,144.0,139.0,0.9652777777777778,0.0783,25.67,28.11,0.89749414,✅ OK
uttar pradesh,ghaziabad,2007,Kharif     ,guar seed,1.0,1.0,1.0,0.0783,25.67,28.11,1.0410521,✅ OK
uttar pradesh,ghaziabad,2007,Kharif     ,jowar,1.0,1.0,1.0,0.0783,25.67,28.11,0.868031,✅ OK
uttar pradesh,ghaziabad,2007,Kharif     ,maize,3118.0,6130.0,1.9660038486209108,0.0783,25.67,28.11,1.750788,✅ OK
uttar pradesh,ghaziabad,2007,Kharif     ,moong(green gram),22.0,4.0,0.1818181818181818,0.0783,25.67,28.11,0.38712046,🚨 Low Yield
uttar pradesh,ghaziabad,2007,Kharif     ,rice,20949.0,49921.0,2.3829777077664804,0.0783,25.67,28.11,2.275305,✅ OK
uttar pradesh,ghaziabad,2007,Kharif     ,sugarcane,66459.0,4022099.0,60.52000481499872,0.0783,25.67,28.11,63.25543,✅ OK
uttar pradesh,ghaziabad,2007,Kharif     ,sweet potato,21.0,283.0,13.476190476190476,0.0783,25.67,28.11,13.808026,✅ OK
uttar pradesh,ghaziabad,2007,Kharif     ,urad,371.0,162.0,0.4366576819407008,0.0783,25.67,28.11,0.56378937,✅ OK
uttar pradesh,ghaziabad,2007,Rabi       ,barley,159.0,479.0,3.0125786163522013,0.0783,25.67,28.11,2.8340461,✅ OK
uttar pradesh,ghaziabad,2007,Rabi       ,coriander,12.0,7.0,0.5833333333333334,0.0783,25.67,28.11,0.7744134,✅ OK
uttar pradesh,ghaziabad,2007,Rabi       ,gram,5.0,4.0,0.8,0.0783,25.67,28.11,0.9656659,✅ OK
uttar pradesh,ghaziabad,2007,Rabi       ,masoor,194.0,140.0,0.7216494845360825,0.0783,25.67,28.11,0.8011727,✅ OK
uttar pradesh,ghaziabad,2007,Rabi       ,onion,11.0,154.0,14.0,0.0783,25.67,28.11,16.318264,✅ OK
uttar pradesh,ghaziabad,2007,Rabi       ,other  rabi pulses,437.0,410.0,0.9382151029748284,0.0783,25.67,28.11,1.2202868,✅ OK
uttar pradesh,ghaziabad,2007,Rabi       ,potato,5457.0,86652.0,15.87905442550852,0.0783,25.67,28.11,20.348099,✅ OK
uttar pradesh,ghaziabad,2007,Rabi       ,rapeseed &mustard,2631.0,3516.0,1.3363740022805015,0.0783,25.67,28.11,1.4381962,✅ OK
uttar pradesh,ghaziabad,2007,Rabi       ,wheat,71031.0,255072.0,3.590995480846391,0.0783,25.67,28.11,3.7599688,✅ OK
uttar pradesh,ghaziabad,2007,Summer     ,maize,37.0,53.0,1.4324324324324325,0.0783,25.67,28.11,1.46173,✅ OK
uttar pradesh,ghaziabad,2007,Summer     ,moong(green gram),72.0,50.0,0.6944444444444444,0.0783,25.67,28.11,0.57841843,✅ OK
uttar pradesh,ghaziabad,2007,Summer     ,onion,20.0,270.0,13.5,0.0783,25.67,28.11,12.739916,✅ OK
uttar pradesh,ghaziabad,2007,Summer     ,urad,66.0,37.0,0.5606060606060606,0.0783,25.67,28.11,0.5691568,✅ OK
uttar pradesh,ghaziabad,2008,Kharif     ,arhar/tur,2284.0,1737.0,0.760507880910683,0.0783,25.55,27.85,1.182368,✅ OK
uttar pradesh,ghaziabad,2008,Kharif     ,bajra,269.0,480.0,1.7843866171003715,0.0783,25.55,27.85,1.2394239,✅ OK
uttar pradesh,ghaziabad,2008,Kharif     ,dry chillies,134.0,133.0,0.9925373134328358,0.0783,25.55,27.85,0.86981833,✅ OK
uttar pradesh,ghaziabad,2008,Kharif     ,maize,1846.0,4951.0,2.6820151679306607,0.0783,25.55,27.85,1.7830632,✅ OK
uttar pradesh,ghaziabad,2008,Kharif     ,moong(green gram),29.0,11.0,0.3793103448275862,0.0783,25.55,27.85,0.360498,🚨 Low Yield
uttar pradesh,ghaziabad,2008,Kharif     ,rice,23436.0,59035.0,2.518987881891108,0.0783,25.55,27.85,2.2293289,✅ OK
uttar pradesh,ghaziabad,2008,Kharif     ,sugarcane,60776.0,3257107.0,53.59199355008556,0.0783,25.55,27.85,58.62589,✅ OK
uttar pradesh,ghaziabad,2008,Kharif     ,sweet potato,13.0,160.0,12.307692307692308,0.0783,25.55,27.85,13.345305,✅ OK
uttar pradesh,ghaziabad,2008,Kharif     ,urad,456.0,245.0,0.5372807017543859,0.0783,25.55,27.85,0.67409426,✅ OK
uttar pradesh,ghaziabad,2008,Rabi       ,barley,716.0,2569.0,3.5879888268156424,0.0783,25.55,27.85,3.0453756,✅ OK
uttar pradesh,ghaziabad,2008,Rabi       ,coriander,18.0,11.0,0.6111111111111112,0.0783,25.55,27.85,0.7611064,✅ OK
uttar pradesh,ghaziabad,2008,Rabi       ,garlic,20.0,118.0,5.9,0.0783,25.55,27.85,4.8750296,✅ OK
uttar pradesh,ghaziabad,2008,Rabi       ,gram,5.0,5.0,1.0,0.0783,25.55,27.85,0.91345,✅ OK
uttar pradesh,ghaziabad,2008,Rabi       ,masoor,263.0,232.0,0.8821292775665399,0.0783,25.55,27.85,0.8097424,✅ OK
uttar pradesh,ghaziabad,2008,Rabi       ,onion,15.0,176.0,11.733333333333333,0.0783,25.55,27.85,13.8832855,✅ OK
uttar pradesh,ghaziabad,2008,Rabi       ,peas & beans (pulses),127.0,153.0,1.204724409448819,0.0783,25.55,27.85,1.1159153,✅ OK
uttar pradesh,ghaziabad,2008,Rabi       ,potato,4405.0,99650.0,22.62202043132804,0.0783,25.55,27.85,21.749737,✅ OK
uttar pradesh,ghaziabad,2008,Rabi       ,rapeseed &mustard,2016.0,2228.0,1.1051587301587302,0.0783,25.55,27.85,1.39222,✅ OK
uttar pradesh,ghaziabad,2008,Rabi       ,wheat,75503.0,303975.0,4.025998966928467,0.0783,25.55,27.85,3.7568924,✅ OK
uttar pradesh,ghaziabad,2008,Summer     ,maize,25.0,38.0,1.52,0.0783,25.55,27.85,1.526814,✅ OK
uttar pradesh,ghaziabad,2008,Summer     ,moong(green gram),85.0,58.0,0.6823529411764706,0.0783,25.55,27.85,0.5706545,✅ OK
uttar pradesh,ghaziabad,2008,Summer     ,urad,125.0,78.0,0.624,0.0783,25.55,27.85,0.53538626,🚨 Low Yield
uttar pradesh,ghaziabad,2009,Kharif     ,arhar/tur,1922.0,1541.0,0.8017689906347555,0.0783,26.05,28.55,1.2857422,✅ OK
uttar pradesh,ghaziabad,2009,Kharif     ,bajra,172.0,331.0,1.9244186046511629,0.0783,26.05,28.55,1.45124,✅ OK
uttar pradesh,ghaziabad,2009,Kharif     ,dry chillies,136.0,120.0,0.8823529411764706,0.0783,26.05,28.55,1.0383785,✅ OK
uttar pradesh,ghaziabad,2009,Kharif     ,jowar,40.0,30.0,0.75,0.0783,26.05,28.55,0.79385823,✅ OK
uttar pradesh,ghaziabad,2009,Kharif     ,maize,2049.0,3899.0,1.9028794533918985,0.0783,26.05,28.55,1.8434229,✅ OK
uttar pradesh,ghaziabad,2009,Kharif     ,moong(green gram),58.0,9.0,0.1551724137931034,0.0783,26.05,28.55,0.5835233,✅ OK
uttar pradesh,ghaziabad,2009,Kharif     ,rice,22340.0,61368.0,2.747000895255148,0.0783,26.05,28.55,2.2951005,✅ OK
uttar pradesh,ghaziabad,2009,Kharif     ,sugarcane,56992.0,3320126.0,58.25600084222347,0.0783,26.05,28.55,60.71817,✅ OK
uttar pradesh,ghaziabad,2009,Kharif     ,sweet potato,10.0,136.0,13.6,0.0783,26.05,28.55,13.792552,✅ OK
uttar pradesh,ghaziabad,2009,Kharif     ,urad,248.0,95.0,0.3830645161290322,0.0783,26.05,28.55,0.6674899,✅ OK
uttar pradesh,ghaziabad,2009,Rabi       ,barley,361.0,1256.0,3.479224376731302,0.0783,26.05,28.55,3.1249073,✅ OK
uttar pradesh,ghaziabad,2009,Rabi       ,coriander,21.0,12.0,0.5714285714285714,0.0783,26.05,28.55,0.87823665,✅ OK
uttar pradesh,ghaziabad,2009,Rabi       ,garlic,6.0,32.0,5.333333333333333,0.0783,26.05,28.55,4.7374787,✅ OK
uttar pradesh,ghaziabad,2009,Rabi       ,gram,3.0,2.0,0.6666666666666666,0.0783,26.05,28.55,1.4219623,✅ OK
uttar pradesh,ghaziabad,2009,Rabi       ,maize,2.0,6.0,3.0,0.0783,26.05,28.55,2.0518613,✅ OK
uttar pradesh,ghaziabad,2009,Rabi       ,masoor,252.0,202.0,0.8015873015873016,0.0783,26.05,28.55,0.94205743,✅ OK
uttar pradesh,ghaziabad,2009,Rabi       ,onion,4.0,68.0,17.0,0.0783,26.05,28.55,17.67375,✅ OK
uttar pradesh,ghaziabad,2009,Rabi       ,peas & beans (pulses),10.0,13.0,1.3,0.0783,26.05,28.55,1.2656381,✅ OK
uttar pradesh,ghaziabad,2009,Rabi       ,potato,4352.0,117225.0,26.93589154411765,0.0783,26.05,28.55,24.52456,✅ OK
uttar pradesh,ghaziabad,2009,Rabi       ,rapeseed &mustard,2517.0,3296.0,1.3094954310687326,0.0783,26.05,28.55,1.4955941,✅ OK
uttar pradesh,ghaziabad,2009,Rabi       ,wheat,76071.0,267846.0,3.5210001183105257,0.0783,26.05,28.55,3.800411,✅ OK
uttar pradesh,ghaziabad,2009,Summer     ,banana,62.0,2550.0,41.12903225806452,0.0783,26.05,28.55,38.874577,✅ OK
uttar pradesh,ghaziabad,2009,Summer     ,maize,51.0,74.0,1.4509803921568627,0.0783,26.05,28.55,1.6761744,✅ OK
uttar pradesh,ghaziabad,2009,Summer     ,moong(green gram),194.0,155.0,0.7989690721649485,0.0783,26.05,28.55,0.90244246,✅ OK
uttar pradesh,ghaziabad,2009,Summer     ,onion,15.0,208.0,13.866666666666667,0.0783,26.05,28.55,14.147049,✅ OK
uttar pradesh,ghaziabad,2009,Summer     ,sunflower,2.0,4.0,2.0,0.0783,26.05,28.55,1.7562563,✅ OK
uttar pradesh,ghaziabad,2009,Summer     ,urad,124.0,77.0,0.6209677419354839,0.0783,26.05,28.55,0.73751646,✅ OK
uttar pradesh,ghaziabad,2010,Kharif     ,arhar/tur,2057.0,1350.0,0.6562955760816723,0.0783,26.03,28.2,1.2153641,✅ OK
uttar pradesh,ghaziabad,2010,Kharif     ,bajra,370.0,660.0,1.7837837837837838,0.0783,26.03,28.2,1.3985298,✅ OK
uttar pradesh,ghaziabad,2010,Kharif     ,dry chillies,20.0,17.0,0.85,0.0783,26.03,28.2,0.9259026,✅ OK
uttar pradesh,ghaziabad,2010,Kharif     ,jowar,15.0,12.0,0.8,0.0783,26.03,28.2,0.69667983,✅ OK
uttar pradesh,ghaziabad,2010,Kharif     ,maize,1747.0,4465.0,2.555809959931311,0.0783,26.03,28.2,1.7730448,✅ OK
uttar pradesh,ghaziabad,2010,Kharif     ,moong(green gram),105.0,49.0,0.4666666666666667,0.0783,26.03,28.2,0.4682314,🚨 Low Yield
uttar pradesh,ghaziabad,2010,Kharif     ,rice,30102.0,76730.0,2.549000066440768,0.0783,26.03,28.2,2.2623248,✅ OK
uttar pradesh,ghaziabad,2010,Kharif     ,sugarcane,56546.0,3043758.0,53.82799844374492,0.0783,26.03,28.2,53.817825,✅ OK
uttar pradesh,ghaziabad,2010,Kharif     ,sweet potato,36.0,443.0,12.305555555555555,0.0783,26.03,28.2,13.548953,✅ OK
uttar pradesh,ghaziabad,2010,Kharif     ,urad,714.0,482.0,0.6750700280112045,0.0783,26.03,28.2,0.8085153,✅ OK
uttar pradesh,ghaziabad,2010,Rabi       ,barley,510.0,1728.0,3.388235294117647,0.0783,26.03,28.2,3.0480256,✅ OK
uttar pradesh,ghaziabad,2010,Rabi       ,gram,2.0,2.0,1.0,0.0783,26.03,28.2,1.2724483,✅ OK
uttar pradesh,ghaziabad,2010,Rabi       ,masoor,233.0,163.0,0.6995708154506438,0.0783,26.03,28.2,0.8466775,✅ OK
uttar pradesh,ghaziabad,2010,Rabi       ,onion,6.0,110.0,18.33333333333333,0.0783,26.03,28.2,17.705877,✅ OK
uttar pradesh,ghaziabad,2010,Rabi       ,potato,4098.0,113851.0,27.782088823816498,0.0783,26.03,28.2,24.216154,✅ OK
uttar pradesh,ghaziabad,2010,Rabi       ,rapeseed &mustard,2966.0,3544.0,1.1948752528658126,0.0783,26.03,28.2,1.4252161,✅ OK
uttar pradesh,ghaziabad,2010,Rabi       ,wheat,76344.0,317667.0,4.160994970135178,0.0783,26.03,28.2,3.7808428,✅ OK
uttar pradesh,ghaziabad,2010,Summer     ,maize,78.0,114.0,1.4615384615384617,0.0783,26.03,28.2,1.5273132,✅ OK
uttar pradesh,ghaziabad,2010,Summer     ,moong(green gram),219.0,232.0,1.0593607305936072,0.0783,26.03,28.2,0.83173907,✅ OK
uttar pradesh,ghaziabad,2010,Summer     ,sunflower,1.0,2.0,2.0,0.0783,26.03,28.2,1.5488607,✅ OK
uttar pradesh,ghaziabad,2010,Summer     ,urad,147.0,92.0,0.6258503401360545,0.0783,26.03,28.2,0.6085668,✅ OK
uttar pradesh,ghaziabad,2011,Kharif     ,arhar/tur,1813.0,1266.0,0.6982901268615554,0.0783,25.62,28.06,1.3002293,✅ OK
uttar pradesh,ghaziabad,2011,Kharif     ,bajra,280.0,524.0,1.871428571428572,0.0783,25.62,28.06,1.4292921,✅ OK
uttar pradesh,ghaziabad,2011,Kharif     ,dry chillies,74.0,61.0,0.8243243243243243,0.0783,25.62,28.06,1.04072,✅ OK
uttar pradesh,ghaziabad,2011,Kharif     ,jowar,4.0,3.0,0.75,0.0783,25.62,28.06,0.9432991,✅ OK
uttar pradesh,ghaziabad,2011,Kharif     ,maize,1490.0,3285.0,2.204697986577181,0.0783,25.62,28.06,1.9654362,✅ OK
uttar pradesh,ghaziabad,2011,Kharif     ,moong(green gram),61.0,26.0,0.4262295081967213,0.0783,25.62,28.06,0.5474429,🚨 Low Yield
uttar pradesh,ghaziabad,2011,Kharif     ,rice,29971.0,81731.0,2.727002769343699,0.0783,25.62,28.06,2.34719,✅ OK
uttar pradesh,ghaziabad,2011,Kharif     ,sugarcane,61150.0,3747761.0,61.28799672935405,0.0783,25.62,28.06,54.974277,✅ OK
uttar pradesh,ghaziabad,2011,Kharif     ,sweet potato,17.0,221.0,13.0,0.0783,25.62,28.06,13.835115,✅ OK
uttar pradesh,ghaziabad,2011,Kharif     ,urad,829.0,555.0,0.669481302774427,0.0783,25.62,28.06,0.853584,✅ OK
uttar pradesh,ghaziabad,2011,Rabi       ,barley,425.0,1633.0,3.842352941176472,0.0783,25.62,28.06,3.1955695,✅ OK
uttar pradesh,ghaziabad,2011,Rabi       ,coriander,20.0,10.0,0.5,0.0783,25.62,28.06,1.0955095,✅ OK
uttar pradesh,ghaziabad,2011,Rabi       ,garlic,3.0,15.0,5.0,0.0783,25.62,28.06,5.026084,✅ OK
uttar pradesh,ghaziabad,2011,Rabi       ,masoor,261.0,230.0,0.8812260536398467,0.0783,25.62,28.06,1.0489684,✅ OK
uttar pradesh,ghaziabad,2011,Rabi       ,onion,14.0,320.0,22.857142857142858,0.0783,25.62,28.06,17.465694,✅ OK
uttar pradesh,ghaziabad,2011,Rabi       ,peas & beans (pulses),2.0,3.0,1.5,0.0783,25.62,28.06,1.714832,✅ OK
uttar pradesh,ghaziabad,2011,Rabi       ,potato,4904.0,120800.0,24.63295269168026,0.0783,25.62,28.06,22.0529,✅ OK
uttar pradesh,ghaziabad,2011,Rabi       ,rapeseed &mustard,3015.0,3524.0,1.1688225538971808,0.0783,25.62,28.06,1.5100813,✅ OK
uttar pradesh,ghaziabad,2011,Rabi       ,wheat,75491.0,329594.0,4.36600389450398,0.0783,25.62,28.06,3.8355622,✅ OK
uttar pradesh,ghaziabad,2011,Summer     ,maize,96.0,159.0,1.65625,0.0783,25.62,28.06,1.6940546,✅ OK
uttar pradesh,ghaziabad,2011,Summer     ,moong(green gram),156.0,123.0,0.7884615384615384,0.0783,25.62,28.06,0.70569366,✅ OK
uttar pradesh,ghaziabad,2011,Summer     ,onion,41.0,444.0,10.829268292682928,0.0783,25.62,28.06,11.224939,✅ OK
uttar pradesh,ghaziabad,2011,Summer     ,urad,84.0,56.0,0.6666666666666666,0.0783,25.62,28.06,0.7062882,✅ OK
uttar pradesh,ghaziabad,2012,Kharif     ,arhar/tur,711.0,697.0,0.980309423347398,0.0783,25.6,28.26,1.369133,✅ OK
uttar pradesh,ghaziabad,2012,Kharif     ,bajra,237.0,551.0,2.3248945147679323,0.0783,25.6,28.26,1.5346308,✅ OK
uttar pradesh,ghaziabad,2012,Kharif     ,dry chillies,102.0,82.0,0.803921568627451,0.0783,25.6,28.26,1.4253668,✅ OK
uttar pradesh,ghaziabad,2012,Kharif     ,jowar,8.0,9.0,1.125,0.0783,25.6,28.26,0.9099544,✅ OK
uttar pradesh,ghaziabad,2012,Kharif     ,maize,120.0,284.0,2.3666666666666667,0.0783,25.6,28.26,1.87396,✅ OK
uttar pradesh,ghaziabad,2012,Kharif     ,rice,10098.0,26083.0,2.582986730045554,0.0783,25.6,28.26,2.4370656,✅ OK
uttar pradesh,ghaziabad,2012,Kharif     ,sugarcane,21381.0,1373430.0,64.23600392872176,0.0783,25.6,28.26,64.40024,✅ OK
uttar pradesh,ghaziabad,2012,Kharif     ,sweet potato,16.0,207.0,12.9375,0.0783,25.6,28.26,13.914195,✅ OK
uttar pradesh,ghaziabad,2012,Kharif     ,urad,24.0,16.0,0.6666666666666666,0.0783,25.6,28.26,0.7323284,✅ OK
uttar pradesh,ghaziabad,2012,Rabi       ,barley,141.0,376.0,2.6666666666666665,0.0783,25.6,28.26,2.9883025,✅ OK
uttar pradesh,ghaziabad,2012,Rabi       ,coriander,16.0,8.0,0.5,0.0783,25.6,28.26,0.96162766,✅ OK
uttar pradesh,ghaziabad,2012,Rabi       ,masoor,41.0,36.0,0.8780487804878049,0.0783,25.6,28.26,0.96870613,✅ OK
uttar pradesh,ghaziabad,2012,Rabi       ,potato,564.0,12593.0,22.32801418439716,0.0783,25.6,28.26,22.526682,✅ OK
uttar pradesh,ghaziabad,2012,Rabi       ,rapeseed &mustard,1436.0,1898.0,1.3217270194986073,0.0783,25.6,28.26,1.578985,✅ OK
uttar pradesh,ghaziabad,2012,Rabi       ,wheat,28227.0,123550.0,4.377014914797889,0.0783,25.6,28.26,3.7600253,✅ OK
uttar pradesh,ghaziabad,2012,Summer     ,moong(green gram),8.0,5.0,0.625,0.0783,25.6,28.26,0.8140068,✅ OK
uttar pradesh,ghaziabad,2012,Summer     ,urad,13.0,9.0,0.6923076923076923,0.0783,25.6,28.26,0.8047452,✅ OK
uttar pradesh,ghaziabad,2013,Kharif     ,arhar/tur,726.0,507.0,0.6983471074380165,0.0783,25.68,28.03,1.3002293,✅ OK
uttar pradesh,ghaziabad,2013,Kharif     ,bajra,187.0,252.0,1.3475935828877006,0.0783,25.68,28.03,1.3822668,✅ OK
uttar pradesh,ghaziabad,2013,Kharif     ,dry chillies,93.0,75.0,0.8064516129032258,0.0783,25.68,28.03,1.04072,✅ OK
uttar pradesh,ghaziabad,2013,Kharif     ,jowar,2.0,1.0,0.5,0.0783,25.68,28.03,1.145181,✅ OK
uttar pradesh,ghaziabad,2013,Kharif     ,maize,64.0,153.0,2.390625,0.0783,25.68,28.03,1.7648153,✅ OK
uttar pradesh,ghaziabad,2013,Kharif     ,rice,9296.0,25267.0,2.718050774526678,0.0783,25.68,28.03,2.4057646,✅ OK
uttar pradesh,ghaziabad,2013,Kharif     ,sugarcane,21384.0,1478490.0,69.14001122334456,0.0783,25.68,28.03,58.89215,✅ OK
uttar pradesh,ghaziabad,2013,Kharif     ,urad,86.0,38.0,0.4418604651162791,0.0783,25.68,28.03,0.5940749,✅ OK
uttar pradesh,ghaziabad,2013,Rabi       ,barley,77.0,277.0,3.5974025974025974,0.0783,25.68,28.03,3.202822,✅ OK
uttar pradesh,ghaziabad,2013,Rabi       ,coriander,17.0,9.0,0.5294117647058824,0.0783,25.68,28.03,1.0955095,✅ OK
uttar pradesh,ghaziabad,2013,Rabi       ,linseed,136.0,55.0,0.4044117647058823,0.0783,25.68,28.03,1.2783194,✅ OK
uttar pradesh,ghaziabad,2013,Rabi       ,masoor,21.0,14.0,0.6666666666666666,0.0783,25.68,28.03,0.9289955,✅ OK
uttar pradesh,ghaziabad,2013,Rabi       ,onion,10.0,203.0,20.3,0.0783,25.68,28.03,17.383345,✅ OK
uttar pradesh,ghaziabad,2013,Rabi       ,peas & beans (pulses),2.0,2.0,1.0,0.0783,25.68,28.03,1.714832,✅ OK
uttar pradesh,ghaziabad,2013,Rabi       ,potato,514.0,11219.0,21.82684824902724,0.0783,25.68,28.03,21.313152,✅ OK
uttar pradesh,ghaziabad,2013,Rabi       ,rapeseed &mustard,1292.0,1928.0,1.4922600619195046,0.0783,25.68,28.03,1.5100813,✅ OK
uttar pradesh,ghaziabad,2013,Rabi       ,turmeric,1.0,3.0,3.0,0.0783,25.68,28.03,2.579373,✅ OK
uttar pradesh,ghaziabad,2013,Rabi       ,wheat,28164.0,115726.0,4.109004402783696,0.0783,25.68,28.03,3.6911218,✅ OK
uttar pradesh,ghaziabad,2013,Summer     ,moong(green gram),14.0,9.0,0.6428571428571429,0.0783,25.68,28.03,0.85244817,✅ OK
uttar pradesh,ghaziabad,2013,Summer     ,onion,5.0,64.0,12.8,0.0783,25.68,28.03,13.207766,✅ OK
uttar pradesh,ghaziabad,2013,Summer     ,urad,6.0,3.0,0.5,0.0783,25.68,28.03,0.8747962,✅ OK
uttar pradesh,ghaziabad,2014,Kharif     ,arhar/tur,479.0,235.0,0.4906054279749478,0.0783,25.73,28.57,1.1757674,✅ OK
uttar pradesh,ghaziabad,2014,Kharif     ,dry chillies,85.0,70.0,0.8235294117647058,0.0783,25.73,28.57,1.016039,✅ OK
uttar pradesh,ghaziabad,2014,Kharif     ,maize,104.0,245.0,2.355769230769231,0.0783,25.73,28.57,1.6326082,✅ OK
uttar pradesh,ghaziabad,2014,Kharif     ,rice,8650.0,23727.0,2.7430057803468206,0.0783,25.73,28.57,2.305329,✅ OK
uttar pradesh,ghaziabad,2014,Kharif     ,sugarcane,11136.0,750076.0,67.35596264367815,0.0783,25.73,28.57,64.71471,✅ OK
uttar pradesh,ghaziabad,2014,Kharif     ,urad,19.0,10.0,0.5263157894736842,0.0783,25.73,28.57,0.6005914,✅ OK
uttar pradesh,ghaziabad,2014,Rabi       ,barley,63.0,189.0,3.0,0.0783,25.73,28.57,2.8953683,✅ OK
uttar pradesh,ghaziabad,2014,Rabi       ,coriander,17.0,8.0,0.4705882352941176,0.0783,25.73,28.57,0.8086269,✅ OK
uttar pradesh,ghaziabad,2014,Rabi       ,masoor,17.0,9.0,0.5294117647058824,0.0783,25.73,28.57,0.7281873,✅ OK
uttar pradesh,ghaziabad,2014,Rabi       ,onion,1.0,15.0,15.0,0.0783,25.73,28.57,17.821865,✅ OK
uttar pradesh,ghaziabad,2014,Rabi       ,peas & beans (pulses),7.0,5.0,0.7142857142857143,0.0783,25.73,28.57,1.1960284,✅ OK
uttar pradesh,ghaziabad,2014,Rabi       ,potato,477.0,9731.0,20.40041928721174,0.0783,25.73,28.57,20.92944,✅ OK
uttar pradesh,ghaziabad,2014,Rabi       ,rapeseed &mustard,1349.0,1310.0,0.9710896960711638,0.0783,25.73,28.57,1.4259844,✅ OK
uttar pradesh,ghaziabad,2014,Rabi       ,wheat,26619.0,86645.0,3.2550058229084486,0.0783,25.73,28.57,3.421353,✅ OK
uttar pradesh,ghaziabad,2014,Summer     ,maize,13.0,23.0,1.7692307692307692,0.0783,25.73,28.57,1.6192292,✅ OK
uttar pradesh,ghaziabad,2014,Summer     ,moong(green gram),10.0,8.0,0.8,0.0783,25.73,28.57,0.77602214,✅ OK
uttar pradesh,ghaziabad,2014,Summer     ,onion,3.0,45.0,15.0,0.0783,25.73,28.57,13.760624,✅ OK
uttar pradesh,ghaziabad,2014,Summer     ,urad,22.0,12.0,0.5454545454545454,0.0783,25.73,28.57,0.7065778,✅ OK
uttar pradesh,meerut,1997,Kharif     ,arhar/tur,986.0,693.0,0.7028397565922921,0.0585,25.35,28.13,1.0958719,✅ OK
uttar pradesh,meerut,1997,Kharif     ,bajra,27.0,38.0,1.4074074074074074,0.0585,25.35,28.13,1.0956221,✅ OK
uttar pradesh,meerut,1997,Kharif     ,jowar,50.0,4.0,0.08,0.0585,25.35,28.13,0.5013175,🚨 Low Yield
uttar pradesh,meerut,1997,Kharif     ,maize,4556.0,6817.0,1.4962686567164178,0.0585,25.35,28.13,1.6129795,✅ OK
uttar pradesh,meerut,1997,Kharif     ,moong(green gram),14.0,6.0,0.4285714285714285,0.0585,25.35,28.13,0.31518567,🚨 Low Yield
uttar pradesh,meerut,1997,Kharif     ,oilseeds total,3110.0,3509.0,1.1282958199356914,0.0585,25.35,28.13,1.0851147,✅ OK
uttar pradesh,meerut,1997,Kharif     ,onion,151.0,1493.0,9.887417218543046,0.0585,25.35,28.13,11.118395,✅ OK
uttar pradesh,meerut,1997,Kharif     ,rice,17696.0,44758.0,2.5292721518987342,0.0585,25.35,28.13,2.0836356,✅ OK
uttar pradesh,meerut,1997,Kharif     ,sesamum,4.0,1.0,0.25,0.0585,25.35,28.13,0.14501229,🚨 Low Yield
uttar pradesh,meerut,1997,Kharif     ,small millets,1.0,2.0,2.0,0.0585,25.35,28.13,0.81317794,✅ OK
uttar pradesh,meerut,1997,Kharif     ,total foodgrain,110470.0,349476.0,3.163537612021363,0.0585,25.35,28.13,1.9497217,✅ OK
uttar pradesh,meerut,1997,Kharif     ,urad,328.0,136.0,0.4146341463414634,0.0585,25.35,28.13,0.34181654,🚨 Low Yield
uttar pradesh,meerut,1997,Rabi       ,barley,343.0,1076.0,3.137026239067056,0.0585,25.35,28.13,2.747328,✅ OK
uttar pradesh,meerut,1997,Rabi       ,gram,393.0,342.0,0.8702290076335878,0.0585,25.35,28.13,0.9354264,✅ OK
uttar pradesh,meerut,1997,Rabi       ,masoor,548.0,464.0,0.8467153284671532,0.0585,25.35,28.13,0.83775973,✅ OK
uttar pradesh,meerut,1997,Rabi       ,peas & beans (pulses),875.0,1137.0,1.2994285714285714,0.0585,25.35,28.13,1.3057239,✅ OK
uttar pradesh,meerut,1997,Rabi       ,rapeseed &mustard,2827.0,3131.0,1.107534488857446,0.0585,25.35,28.13,1.2949667,✅ OK
uttar pradesh,meerut,1997,Rabi       ,sunflower,279.0,377.0,1.3512544802867383,0.0585,25.35,28.13,1.1126989,✅ OK
uttar pradesh,meerut,1997,Rabi       ,wheat,82592.0,291966.0,3.535039713289423,0.0585,25.35,28.13,3.6712887,✅ OK
uttar pradesh,meerut,1997,Summer     ,maize,816.0,1289.0,1.579656862745098,0.0585,25.35,28.13,1.6507157,✅ OK
uttar pradesh,meerut,1997,Summer     ,moong(green gram),376.0,177.0,0.4707446808510638,0.0585,25.35,28.13,0.45707476,🚨 Low Yield
uttar pradesh,meerut,1997,Summer     ,urad,914.0,571.0,0.62472647702407,0.0585,25.35,28.13,0.7614401,✅ OK
uttar pradesh,meerut,1997,Whole Year ,potato,7995.0,132285.0,16.545966228893057,0.0585,25.35,28.13,16.991009,✅ OK
uttar pradesh,meerut,1997,Whole Year ,sugarcane,119796.0,8097970.0,67.59799993321981,0.0585,25.35,28.13,62.961494,✅ OK
